BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
1263338;1322;19;@;;Reisen;r aI z @ n;;;;;;;
1264661;7496;19;n;;Reisen;r aI z @ n;;;;;;;
1272158;63944;-1;<p:>;;;;;;;;;;
1336103;1763;20;b;;Bus;b U s;;;;;;;
1337867;4850;20;U;;Bus;b U s;;;;;;;
1342718;12347;20;s;;Bus;b U s;;;;;;;
1355066;28223;-1;<p:>;;;;;;;;;;
1383290;4850;21;n;;Nass;n a s;;;;;;;
1388141;7055;21;a;;Nass;n a s;;;;;;;
1395197;2204;21;s;;Nass;n a s;;;;;;;
1397402;38366;-1;<p:>;;;;;;;;;;
1435769;6173;22;S;;Schluss;S l U s;;;;;;;
1441943;5732;22;l;;Schluss;S l U s;;;;;;;
1447676;3968;22;U;;Schluss;S l U s;;;;;;;
1451645;11906;22;s;;Schluss;S l U s;;;;;;;
1463552;37043;-1;<p:>;;;;;;;;;;
1500596;3968;23;k;;Kuss;k U s;;;;;;;
1504565;5291;23;U;;Kuss;k U s;;;;;;;
1509857;11024;23;s;;Kuss;k U s;;;;;;;
1520882;37484;-1;<p:>;;;;;;;;;;
1558367;4850;24;m;;Mist;m I s t;;;;;;;
1563218;3968;24;I;;Mist;m I s t;;;;;;;
1567187;4409;24;s;;Mist;m I s t;;;;;;;
1571597;12788;24;t;;Mist;m I s t;;;;;;;
1584386;36602;-1;<p:>;;;;;;;;;;
1620989;6614;25;f;;Fass;f a s;;;;;;;
1627604;7055;25;a;;Fass;f a s;;;;;;;
1634660;1322;25;s;;Fass;f a s;;;;;;;
1635983;41012;-1;<p:>;;;;;;;;;;
1676996;2204;26;g;;Glas;g l a: s;;;;;;;
1679201;3968;26;l;;Glas;g l a: s;;;;;;;
1683170;10583;26;a:;;Glas;g l a: s;;;;;;;
1693754;3527;26;s;;Glas;g l a: s;;;;;;;
1697282;61739;-1;<p:>;;;;;;;;;;
1759022;6173;27;S;;Stuss;S t u: s;;;;;;;
1765196;5732;27;t;;Stuss;S t u: s;;;;;;;
1770929;4850;27;u:;;Stuss;S t u: s;;;;;;;
1775780;11465;27;s;;Stuss;S t u: s;;;;;;;
1787246;25577;-1;<p:>;;;;;;;;;;
1812824;10583;28;j;;Genuss;g @ n U s;;;;;;;
1823408;1322;28;@;;Genuss;g @ n U s;;;;;;;
1824731;3527;28;n;;Genuss;g @ n U s;;;;;;;
1828259;5291;28;U;;Genuss;g @ n U s;;;;;;;
1833551;9260;28;s;;Genuss;g @ n U s;;;;;;;
1842812;89963;-1;<p:>;;;;;;;;;;
1932776;7055;29;ts;;Zug;ts u: k;;;;;;;
1939832;8819;29;u:;;Zug;ts u: k;;;;;;;
1948652;4850;29;k;;Zug;ts u: k;;;;;;;
1953503;29987;-1;<p:>;;;;;;;;;;
1983491;3527;30;h;;Hexe;h E k s @;;;;;;;
1987019;4409;30;E;;Hexe;h E k s @;;;;;;;
1991429;5291;30;k;;Hexe;h E k s @;;;;;;;
1996721;4409;30;s;;Hexe;h E k s @;;;;;;;
2001131;16316;30;@;;Hexe;h E k s @;;;;;;;
2017448;28223;-1;<p:>;;;;;;;;;;
2045672;4850;31;k;;Katze;k a t s @;;;;;;;
2050523;3527;31;a;;Katze;k a t s @;;;;;;;
2054051;7937;31;t;;Katze;k a t s @;;;;;;;
2061989;3086;31;s;;Katze;k a t s @;;;;;;;
2065076;8819;31;@;;Katze;k a t s @;;;;;;;
2073896;41894;-1;<p:>;;;;;;;;;;
2115791;7055;32;S;;Scherz;S E 6 ts;;;;;;;
2122847;2645;32;E;;Scherz;S E 6 ts;;;;;;;
2125493;10583;32;6;;Scherz;S E 6 ts;;;;;;;
2136077;9260;32;ts;;Scherz;S E 6 ts;;;;;;;
2145338;38366;-1;<p:>;;;;;;;;;;
2183705;7055;33;ts;;Zahn;ts a: n;;;;;;;
2190761;12788;33;a:;;Zahn;ts a: n;;;;;;;
2203550;11906;33;n;;Zahn;ts a: n;;;;;;;
2215457;21167;-1;<p:>;;;;;;;;;;
2236625;3527;34;k;;Xylophon;k s y l o f o: n;;;;;;;
2240153;3527;34;s;;Xylophon;k s y l o f o: n;;;;;;;
2243681;4409;34;y;;Xylophon;k s y l o f o: n;;;;;;;
2248091;2204;34;l;;Xylophon;k s y l o f o: n;;;;;;;
2250296;4850;34;o;;Xylophon;k s y l o f o: n;;;;;;;
2255147;5732;34;f;;Xylophon;k s y l o f o: n;;;;;;;
2260880;6173;34;o:;;Xylophon;k s y l o f o: n;;;;;;;
2267054;5291;34;n;;Xylophon;k s y l o f o: n;;;;;;;
2272346;79379;-1;<p:>;;;;;;;;;;
2351726;7055;35;?;;Ich;? I C;;;;;;;
2358782;2204;35;I;;Ich;? I C;;;;;;;
2360987;4850;35;C;;Ich;? I C;;;;;;;
2365838;3968;36;?;;esse;? E s @;;;;;;;
2369807;6173;36;E;;esse;? E s @;;;;;;;
2375981;1322;36;s;;esse;? E s @;;;;;;;
2377304;7937;36;@;;esse;? E s @;;;;;;;
2385242;6173;37;g;;gern;g E 6 n;;;;;;;
2391416;1322;37;E;;gern;g E 6 n;;;;;;;
2392739;7496;37;6;;gern;g E 6 n;;;;;;;
2400236;6173;37;n;;gern;g E 6 n;;;;;;;
2406410;2645;-1;<p:>;;;;;;;;;;
2409056;3086;38;f;;frisches;f r I S @ s;;;;;;;
2412143;3086;38;r;;frisches;f r I S @ s;;;;;;;
2415230;2645;38;I;;frisches;f r I S @ s;;;;;;;
2417876;5291;38;S;;frisches;f r I S @ s;;;;;;;
2423168;4850;38;@;;frisches;f r I S @ s;;;;;;;
2428019;4409;38;s;;frisches;f r I S @ s;;;;;;;
2432429;3527;-1;<p:>;;;;;;;;;;
2435957;2204;39;g;;Gemüse;g @ m y: z @;;;;;;;
2438162;3527;39;@;;Gemüse;g @ m y: z @;;;;;;;
2441690;3527;39;m;;Gemüse;g @ m y: z @;;;;;;;
2445218;5732;39;y:;;Gemüse;g @ m y: z @;;;;;;;
2450951;3968;39;z;;Gemüse;g @ m y: z @;;;;;;;
2454920;8819;39;@;;Gemüse;g @ m y: z @;;;;;;;
2463740;58211;-1;<p:>;;;;;;;;;;
2521952;1322;40;d;;Die;d i:;;;;;;;
2523275;3968;40;i:;;Die;d i:;;;;;;;
2527244;3968;41;r;;Rosen;r o: z @ n;;;;;;;
2531213;10142;41;o:;;Rosen;r o: z @ n;;;;;;;
2541356;4409;41;z;;Rosen;r o: z @ n;;;;;;;
2545766;3968;41;@;;Rosen;r o: z @ n;;;;;;;
2549735;8378;41;n;;Rosen;r o: z @ n;;;;;;;
2558114;3968;-1;<p:>;;;;;;;;;;
2562083;3086;42;b;;blühen;b l y: @ n;;;;;;;
2565170;3086;42;l;;blühen;b l y: @ n;;;;;;;
2568257;5732;42;y:;;blühen;b l y: @ n;;;;;;;
2573990;2204;42;@;;blühen;b l y: @ n;;;;;;;
2576195;4409;42;n;;blühen;b l y: @ n;;;;;;;
2580605;3527;43;?;;im;? I m;;;;;;;
2584133;2204;43;I;;im;? I m;;;;;;;
2586338;4409;43;m;;im;? I m;;;;;;;
2590748;3527;44;g;;Garten;g a r t @ n;;;;;;;
2594276;9260;44;a;;Garten;g a r t @ n;;;;;;;
2603537;3527;44;r;;Garten;g a r t @ n;;;;;;;
2607065;1322;44;t;;Garten;g a r t @ n;;;;;;;
2608388;7055;44;n;;Garten;g a r t @ n;;;;;;;
2615444;72764;-1;<p:>;;;;;;;;;;
2688209;1763;45;d;;Die;d i:;;;;;;;
2689973;4409;45;i:;;Die;d i:;;;;;;;
2694383;2204;-1;<p:>;;;;;;;;;;
2696588;3086;46;z;;Sicht;z I C t;;;;;;;
2699675;5732;46;I;;Sicht;z I C t;;;;;;;
2705408;5732;46;C;;Sicht;z I C t;;;;;;;
2711141;1322;46;t;;Sicht;z I C t;;;;;;;
2712464;2204;-1;<p:>;;;;;;;;;;
2714669;3968;47;v;;war;v a: r;;;;;;;
2718638;4850;47;a:;;war;v a: r;;;;;;;
2723489;3086;47;r;;war;v a: r;;;;;;;
2726576;2204;48;k;;klar;k l a: r;;;;;;;
2728781;4409;48;l;;klar;k l a: r;;;;;;;
2733191;11465;48;a:;;klar;k l a: r;;;;;;;
2744657;2204;48;r;;klar;k l a: r;;;;;;;
2746862;2204;49;?;;am;? a m;;;;;;;
2749067;2645;49;a;;am;? a m;;;;;;;
2751713;4850;49;n;;am;? a m;;;;;;;
2756564;2204;50;b;;Berg;b E 6 k;;;;;;;
2758769;2204;50;E;;Berg;b E 6 k;;;;;;;
2760974;12347;50;6;;Berg;b E 6 k;;;;;;;
2773322;4850;50;k;;Berg;b E 6 k;;;;;;;
2778173;44540;-1;<p:>;;;;;;;;;;
2822714;1322;51;d;;Der;d e: 6;;;;;;;
2824037;2645;51;e:;;Der;d e: 6;;;;;;;
2826683;1322;51;6;;Der;d e: 6;;;;;;;
2828006;2645;52;b;;Bus;b U s;;;;;;;
2830652;8819;52;U;;Bus;b U s;;;;;;;
2839472;9701;52;s;;Bus;b U s;;;;;;;
2849174;4409;-1;<p:>;;;;;;;;;;
2853584;2645;53;f;;fährt;f E: 6 t;;;;;;;
2856230;9260;53;E:;;fährt;f E: 6 t;;;;;;;
2865491;3086;53;6;;fährt;f E: 6 t;;;;;;;
2868578;1322;53;t;;fährt;f E: 6 t;;;;;;;
2869901;2645;54;n;;nach;n a: x;;;;;;;
2872547;3086;54;a:;;nach;n a: x;;;;;;;
2875634;5732;54;x;;nach;n a: x;;;;;;;
2881367;2204;55;h;;Hause;h aU z @;;;;;;;
2883572;8819;55;aU;;Hause;h aU z @;;;;;;;
2892392;1322;55;z;;Hause;h aU z @;;;;;;;
2893715;9701;55;@;;Hause;h aU z @;;;;;;;
2903417;48950;-1;<p:>;;;;;;;;;;
2952368;2204;56;?;;Es;? E s;;;;;;;
2954573;3527;56;E;;Es;? E s;;;;;;;
2958101;1322;56;s;;Es;? E s;;;;;;;
2959424;3527;-1;<p:>;;;;;;;;;;
2962952;2204;57;I;;ist;? I s t;;;;;;;
2965157;1763;57;s;;ist;? I s t;;;;;;;
2966921;4850;-1;<p:>;;;;;;;;;;
2971772;3968;58;n;;nass;n a s;;;;;;;
2975741;4850;58;a;;nass;n a s;;;;;;;
2980592;2204;58;s;;nass;n a s;;;;;;;
2982797;8378;-1;<p:>;;;;;;;;;;
2991176;3527;59;?;;auf;? aU f;;;;;;;
2994704;3968;59;aU;;auf;? aU f;;;;;;;
2998673;3086;59;f;;auf;? aU f;;;;;;;
3001760;3086;60;d;;der;d e: 6;;;;;;;
3004847;1763;60;e:;;der;d e: 6;;;;;;;
3006611;1763;60;6;;der;d e: 6;;;;;;;
3008375;4850;61;S;;Straße;S t r a: s @;;;;;;;
3013226;5732;61;t;;Straße;S t r a: s @;;;;;;;
3018959;1763;61;r;;Straße;S t r a: s @;;;;;;;
3020723;8378;61;a:;;Straße;S t r a: s @;;;;;;;
3029102;5291;61;s;;Straße;S t r a: s @;;;;;;;
3034394;5291;61;@;;Straße;S t r a: s @;;;;;;;
3039686;54242;-1;<p:>;;;;;;;;;;
3093929;5291;62;?;;Ich;? I C;;;;;;;
3099221;2204;62;I;;Ich;? I C;;;;;;;
3101426;4850;62;C;;Ich;? I C;;;;;;;
3106277;2645;63;m;;mag;m a: k;;;;;;;
3108923;3968;63;a:;;mag;m a: k;;;;;;;
3112892;3527;63;k;;mag;m a: k;;;;;;;
3116420;2204;-1;<p:>;;;;;;;;;;
3118625;1322;64;z;;Salz;z a l ts;;;;;;;
3119948;6173;64;a;;Salz;z a l ts;;;;;;;
3126122;4850;64;l;;Salz;z a l ts;;;;;;;
3130973;6173;64;ts;;Salz;z a l ts;;;;;;;
3137147;5732;65;?;;auf;? aU f;;;;;;;
3142880;2645;65;aU;;auf;? aU f;;;;;;;
3145526;2645;65;f;;auf;? aU f;;;;;;;
3148172;4850;66;m;;meinem;m aI n @ m;;;;;;;
3153023;4850;66;aI;;meinem;m aI n @ m;;;;;;;
3157874;1763;66;n;;meinem;m aI n @ m;;;;;;;
3159638;2204;66;@;;meinem;m aI n @ m;;;;;;;
3161843;3527;66;m;;meinem;m aI n @ m;;;;;;;
3165371;1763;67;?;;Essen;? E s @ n;;;;;;;
3167135;5291;67;E;;Essen;? E s @ n;;;;;;;
3172427;3527;67;s;;Essen;? E s @ n;;;;;;;
3175955;10142;67;n;;Essen;? E s @ n;;;;;;;
3186098;55124;-1;<p:>;;;;;;;;;;
3241223;3527;68;?;;Ein;? aI n;;;;;;;
3244751;3968;68;aI;;Ein;? aI n;;;;;;;
3248720;4409;68;n;;Ein;? aI n;;;;;;;
3253130;5291;69;k;;Kuss;k U s;;;;;;;
3258422;3086;69;U;;Kuss;k U s;;;;;;;
3261509;2645;69;s;;Kuss;k U s;;;;;;;
3264155;6173;70;?;;ist;? I s t;;;;;;;
3270329;2204;70;I;;ist;? I s t;;;;;;;
3272534;8819;70;s;;ist;? I s t;;;;;;;
3281354;1763;71;z;;süß;z y: s;;;;;;;
3283118;6614;71;y:;;süß;z y: s;;;;;;;
3289733;6614;71;s;;süß;z y: s;;;;;;;
3296348;1763;72;?;;und;? U n t;;;;;;;
3298112;3527;72;U;;und;? U n t;;;;;;;
3301640;3086;72;n;;und;? U n t;;;;;;;
3304727;6173;73;ts;;zärtlich;ts E: 6 t l I C;;;;;;;
3310901;3968;73;E:;;zärtlich;ts E: 6 t l I C;;;;;;;
3314870;3086;73;6;;zärtlich;ts E: 6 t l I C;;;;;;;
3317957;3086;73;t;;zärtlich;ts E: 6 t l I C;;;;;;;
3321044;3968;73;l;;zärtlich;ts E: 6 t l I C;;;;;;;
3325013;3968;73;I;;zärtlich;ts E: 6 t l I C;;;;;;;
3328982;8819;73;C;;zärtlich;ts E: 6 t l I C;;;;;;;
3337802;57770;-1;<p:>;;;;;;;;;;
3395573;2204;74;d;;Die;d i:;;;;;;;
3397778;3527;74;i:;;Die;d i:;;;;;;;
3401306;4409;75;h;;Hexe;h E k s @;;;;;;;
3405716;4409;75;E;;Hexe;h E k s @;;;;;;;
3410126;2204;75;k;;Hexe;h E k s @;;;;;;;
3412331;3086;75;s;;Hexe;h E k s @;;;;;;;
3415418;7055;75;@;;Hexe;h E k s @;;;;;;;
3422474;2204;76;d;;dachte;d a x t @;;;;;;;
3424679;2645;76;a;;dachte;d a x t @;;;;;;;
3427325;3086;76;x;;dachte;d a x t @;;;;;;;
3430412;4409;76;t;;dachte;d a x t @;;;;;;;
3434822;6173;76;@;;dachte;d a x t @;;;;;;;
3440996;1763;77;a;;an;? a n;;;;;;;
3442760;5732;77;n;;an;? a n;;;;;;;
3448493;4409;78;i:;;ihren;? i: r @ n;;;;;;;
3452903;3086;78;6;;ihren;? i: r @ n;;;;;;;
3455990;3527;78;n;;ihren;? i: r @ n;;;;;;;
3459518;5732;79;ts;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3465251;6173;79;aU;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3471425;2645;79;b;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3474071;3086;79;6;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3477158;1763;79;t;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3478922;4850;79;r;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3483773;3968;79;a;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3487742;6614;79;N;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3494357;3086;79;k;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3497444;63062;-1;<p:>;;;;;;;;;;
3560507;2645;80;d;;Der;d e: 6;;;;;;;
3563153;1763;80;e:;;Der;d e: 6;;;;;;;
3564917;4409;80;6;;Der;d e: 6;;;;;;;
3569327;6614;81;ts;;Zug;ts u: k;;;;;;;
3575942;4850;81;u:;;Zug;ts u: k;;;;;;;
3580793;2645;81;k;;Zug;ts u: k;;;;;;;
3583439;1763;82;f;;fährt;f E: 6 t;;;;;;;
3585203;6614;82;E:;;fährt;f E: 6 t;;;;;;;
3591818;1763;82;6;;fährt;f E: 6 t;;;;;;;
3593582;5291;83;p;;pünktlich;p Y N k t l I C;;;;;;;
3598874;2645;83;Y;;pünktlich;p Y N k t l I C;;;;;;;
3601520;6614;83;N;;pünktlich;p Y N k t l I C;;;;;;;
3608135;1322;83;k;;pünktlich;p Y N k t l I C;;;;;;;
3609458;1322;83;t;;pünktlich;p Y N k t l I C;;;;;;;
3610781;2645;83;l;;pünktlich;p Y N k t l I C;;;;;;;
3613427;1322;83;I;;pünktlich;p Y N k t l I C;;;;;;;
3614750;4850;83;C;;pünktlich;p Y N k t l I C;;;;;;;
3619601;1763;84;?;;in;? I n;;;;;;;
3621365;2645;84;I;;in;? I n;;;;;;;
3624011;3527;84;n;;in;? I n;;;;;;;
3627539;3527;85;k;;Karlsruhe;k a r l s r u: @;;;;;;;
3631067;1322;85;a;;Karlsruhe;k a r l s r u: @;;;;;;;
3632390;3086;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3635477;6614;85;l;;Karlsruhe;k a r l s r u: @;;;;;;;
3642092;5291;85;s;;Karlsruhe;k a r l s r u: @;;;;;;;
3647384;3527;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3650912;5291;85;u:;;Karlsruhe;k a r l s r u: @;;;;;;;
3656204;10142;85;@;;Karlsruhe;k a r l s r u: @;;;;;;;
3666347;29546;-1;<p:>;;;;;;;;;;
3695894;1322;86;a;;ab;? a p;;;;;;;
3697217;1322;86;p;;ab;? a p;;;;;;;
3698540;11906;-1;<p:>;;;;;;;;;;
3710447;6173;87;z;;Säure;z OY r @;;;;;;;
3716621;6614;87;OY;;Säure;z OY r @;;;;;;;
3723236;3527;87;r;;Säure;z OY r @;;;;;;;
3726764;2204;87;@;;Säure;z OY r @;;;;;;;
3728969;6173;88;k;;kann;k a n;;;;;;;
3735143;1322;88;a;;kann;k a n;;;;;;;
3736466;3527;88;N;;kann;k a n;;;;;;;
3739994;1322;89;g;;gefährlich;g @ f E: 6 l I C;;;;;;;
3741317;2645;89;@;;gefährlich;g @ f E: 6 l I C;;;;;;;
3743963;3968;89;f;;gefährlich;g @ f E: 6 l I C;;;;;;;
3747932;3086;89;E:;;gefährlich;g @ f E: 6 l I C;;;;;;;
3751019;3527;89;6;;gefährlich;g @ f E: 6 l I C;;;;;;;
3754547;2645;89;l;;gefährlich;g @ f E: 6 l I C;;;;;;;
3757193;2204;89;I;;gefährlich;g @ f E: 6 l I C;;;;;;;
3759398;3527;89;C;;gefährlich;g @ f E: 6 l I C;;;;;;;
3762926;3086;-1;<p:>;;;;;;;;;;
3766013;1763;90;z;;sein;z aI n;;;;;;;
3767777;8819;90;aI;;sein;z aI n;;;;;;;
3776597;5291;90;n;;sein;z aI n;;;;;;;
3781889;20285;-1;<p:>;;;;;;;;;;
3802175;1322;91;v;;wenn;v E n;;;;;;;
3803498;3086;91;E;;wenn;v E n;;;;;;;
3806585;1322;91;n;;wenn;v E n;;;;;;;
3807908;1763;92;m;;man;m a n;;;;;;;
3809672;3086;92;a;;man;m a n;;;;;;;
3812759;1322;92;n;;man;m a n;;;;;;;
3814082;1322;93;n;;nicht;n I C t;;;;;;;
3815405;1763;93;I;;nicht;n I C t;;;;;;;
3817169;2645;93;C;;nicht;n I C t;;;;;;;
3819815;1322;93;t;;nicht;n I C t;;;;;;;
3821138;1763;94;?;;aufpasst;? aU f p a s t;;;;;;;
3822902;7055;94;aU;;aufpasst;? aU f p a s t;;;;;;;
3829958;1763;94;f;;aufpasst;? aU f p a s t;;;;;;;
3831722;7055;94;p;;aufpasst;? aU f p a s t;;;;;;;
3838778;5732;94;a;;aufpasst;? aU f p a s t;;;;;;;
3844511;3086;94;s;;aufpasst;? aU f p a s t;;;;;;;
3847598;7496;94;t;;aufpasst;? aU f p a s t;;;;;;;
3855095;60857;-1;<p:>;;;;;;;;;;
3915953;2204;95;d;;Die;d i:;;;;;;;
3918158;2204;95;i:;;Die;d i:;;;;;;;
3920363;2645;96;z;;Sammlung;z a m l U N;;;;;;;
3923009;6614;96;a;;Sammlung;z a m l U N;;;;;;;
3929624;3968;96;m;;Sammlung;z a m l U N;;;;;;;
3933593;2645;96;l;;Sammlung;z a m l U N;;;;;;;
3936239;3968;96;U;;Sammlung;z a m l U N;;;;;;;
3940208;3968;96;N;;Sammlung;z a m l U N;;;;;;;
3944177;3968;97;f;;von;f O n;;;;;;;
3948146;2645;97;O;;von;f O n;;;;;;;
3950792;3968;97;n;;von;f O n;;;;;;;
3954761;3968;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3958730;3086;98;U;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3961817;2204;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3964022;3527;98;s;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3967550;5732;98;t;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
