BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
2218103;6614;50;6;;Berg;b E 6 k;;;;;;;
2224718;7937;50;k;;Berg;b E 6 k;;;;;;;
2232656;31310;-1;<p:>;;;;;;;;;;
2263967;2204;51;d;;Der;d e: 6;;;;;;;
2266172;1763;51;e:;;Der;d e: 6;;;;;;;
2267936;2204;51;6;;Der;d e: 6;;;;;;;
2270141;1322;52;b;;Bus;b U s;;;;;;;
2271464;7055;52;U;;Bus;b U s;;;;;;;
2278520;12347;52;s;;Bus;b U s;;;;;;;
2290868;9260;-1;<p:>;;;;;;;;;;
2300129;3527;53;f;;fährt;f E: 6 t;;;;;;;
2303657;3086;53;E:;;fährt;f E: 6 t;;;;;;;
2306744;2645;53;6;;fährt;f E: 6 t;;;;;;;
2309390;5291;53;t;;fährt;f E: 6 t;;;;;;;
2314682;1322;54;n;;nach;n a: x;;;;;;;
2316005;2204;54;a:;;nach;n a: x;;;;;;;
2318210;4409;54;x;;nach;n a: x;;;;;;;
2322620;1763;55;h;;Hause;h aU z @;;;;;;;
2324384;9260;55;aU;;Hause;h aU z @;;;;;;;
2333645;4409;55;z;;Hause;h aU z @;;;;;;;
2338055;3968;55;@;;Hause;h aU z @;;;;;;;
2342024;35720;-1;<p:>;;;;;;;;;;
2377745;5732;56;?;;Es;? E s;;;;;;;
2383478;2645;56;E;;Es;? E s;;;;;;;
2386124;3968;56;s;;Es;? E s;;;;;;;
2390093;2645;57;I;;ist;? I s t;;;;;;;
2392739;6173;57;s;;ist;? I s t;;;;;;;
2398913;2204;-1;<p:>;;;;;;;;;;
2401118;3086;58;n;;nass;n a s;;;;;;;
2404205;5291;58;a;;nass;n a s;;;;;;;
2409497;7496;58;s;;nass;n a s;;;;;;;
2416994;2645;59;?;;auf;? aU f;;;;;;;
2419640;5291;59;aU;;auf;? aU f;;;;;;;
2424932;3086;59;f;;auf;? aU f;;;;;;;
2428019;1763;60;d;;der;d e: 6;;;;;;;
2429783;1763;60;e:;;der;d e: 6;;;;;;;
2431547;1763;60;6;;der;d e: 6;;;;;;;
2433311;3086;61;S;;Straße;S t r a: s @;;;;;;;
2436398;3527;61;t;;Straße;S t r a: s @;;;;;;;
2439926;1763;61;r;;Straße;S t r a: s @;;;;;;;
2441690;7496;61;a:;;Straße;S t r a: s @;;;;;;;
2449187;5291;61;s;;Straße;S t r a: s @;;;;;;;
2454479;3086;61;@;;Straße;S t r a: s @;;;;;;;
2457566;35720;-1;<p:>;;;;;;;;;;
2493287;2645;62;?;;Ich;? I C;;;;;;;
2495933;4850;62;I;;Ich;? I C;;;;;;;
2500784;6393;62;C;;Ich;? I C;;;;;;;
2507178;3306;63;m;;mag;m a: k;;;;;;;
2510485;7938;63;a:;;mag;m a: k;;;;;;;
2518424;2204;63;k;;mag;m a: k;;;;;;;
2520629;6614;64;z;;Salz;z a l ts;;;;;;;
2527244;3968;64;a;;Salz;z a l ts;;;;;;;
2531213;7055;64;l;;Salz;z a l ts;;;;;;;
2538269;5732;64;ts;;Salz;z a l ts;;;;;;;
2544002;3968;-1;<p:>;;;;;;;;;;
2547971;4409;65;?;;auf;? aU f;;;;;;;
2552381;3968;65;aU;;auf;? aU f;;;;;;;
2556350;3527;65;f;;auf;? aU f;;;;;;;
2559878;1322;66;m;;meinem;m aI n @ m;;;;;;;
2561201;3968;66;aI;;meinem;m aI n @ m;;;;;;;
2565170;1322;66;n;;meinem;m aI n @ m;;;;;;;
2566493;1763;66;@;;meinem;m aI n @ m;;;;;;;
2568257;3086;66;m;;meinem;m aI n @ m;;;;;;;
2571344;3086;67;?;;Essen;? E s @ n;;;;;;;
2574431;3968;67;E;;Essen;? E s @ n;;;;;;;
2578400;5291;67;s;;Essen;? E s @ n;;;;;;;
2583692;2204;67;@;;Essen;? E s @ n;;;;;;;
2585897;1322;67;n;;Essen;? E s @ n;;;;;;;
2587220;63503;-1;<p:>;;;;;;;;;;
2650724;2204;68;?;;Ein;? aI n;;;;;;;
2652929;4409;68;aI;;Ein;? aI n;;;;;;;
2657339;2645;68;n;;Ein;? aI n;;;;;;;
2659985;7937;69;k;;Kuss;k U s;;;;;;;
2667923;3086;69;U;;Kuss;k U s;;;;;;;
2671010;10583;69;s;;Kuss;k U s;;;;;;;
2681594;2645;70;?;;ist;? I s t;;;;;;;
2684240;2204;70;I;;ist;? I s t;;;;;;;
2686445;13670;70;s;;ist;? I s t;;;;;;;
2700116;2204;71;z;;süß;z y: s;;;;;;;
2702321;7055;71;y:;;süß;z y: s;;;;;;;
2709377;8819;71;s;;süß;z y: s;;;;;;;
2718197;2645;72;?;;und;? U n t;;;;;;;
2720843;1763;72;U;;und;? U n t;;;;;;;
2722607;2645;72;n;;und;? U n t;;;;;;;
2725253;7496;73;ts;;zärtlich;ts E: 6 t l I C;;;;;;;
2732750;3086;73;E:;;zärtlich;ts E: 6 t l I C;;;;;;;
2735837;4409;73;6;;zärtlich;ts E: 6 t l I C;;;;;;;
2740247;4850;73;t;;zärtlich;ts E: 6 t l I C;;;;;;;
2745098;2204;73;l;;zärtlich;ts E: 6 t l I C;;;;;;;
2747303;3086;73;I;;zärtlich;ts E: 6 t l I C;;;;;;;
2750390;48950;73;j;;zärtlich;ts E: 6 t l I C;;;;;;;
2799341;3086;-1;<p:>;;;;;;;;;;
2802428;2204;74;d;;Die;d i:;;;;;;;
2804633;3968;74;i:;;Die;d i:;;;;;;;
2808602;3527;75;h;;Hexe;h E k s @;;;;;;;
2812130;3086;75;E;;Hexe;h E k s @;;;;;;;
2815217;2645;75;k;;Hexe;h E k s @;;;;;;;
2817863;5732;75;s;;Hexe;h E k s @;;;;;;;
2823596;3968;75;@;;Hexe;h E k s @;;;;;;;
2827565;3086;76;d;;dachte;d a x t @;;;;;;;
2830652;3527;76;a;;dachte;d a x t @;;;;;;;
2834180;4409;76;x;;dachte;d a x t @;;;;;;;
2838590;3968;76;t;;dachte;d a x t @;;;;;;;
2842559;4850;76;@;;dachte;d a x t @;;;;;;;
2847410;1763;77;?;;an;? a n;;;;;;;
2849174;2204;77;a;;an;? a n;;;;;;;
2851379;3086;77;n;;an;? a n;;;;;;;
2854466;6614;78;i:;;ihren;? i: r @ n;;;;;;;
2861081;2645;78;r;;ihren;? i: r @ n;;;;;;;
2863727;3086;78;@;;ihren;? i: r @ n;;;;;;;
2866814;3086;78;n;;ihren;? i: r @ n;;;;;;;
2869901;7055;79;ts;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2876957;5732;79;aU;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2882690;3086;79;b;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2885777;2204;79;6;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2887982;3968;79;t;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2891951;1763;79;r;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2893715;4409;79;a;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2898125;4850;79;N;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2902976;7496;79;k;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
2910473;39689;-1;<p:>;;;;;;;;;;
2950163;2204;80;d;;Der;d e: 6;;;;;;;
2952368;2204;80;e:;;Der;d e: 6;;;;;;;
2954573;2204;80;6;;Der;d e: 6;;;;;;;
2956778;9260;81;ts;;Zug;ts u: k;;;;;;;
2966039;7937;81;u:;;Zug;ts u: k;;;;;;;
2973977;3527;81;k;;Zug;ts u: k;;;;;;;
2977505;4850;82;f;;fährt;f E: 6 t;;;;;;;
2982356;3527;82;E:;;fährt;f E: 6 t;;;;;;;
2985884;2204;82;6;;fährt;f E: 6 t;;;;;;;
2988089;3086;82;t;;fährt;f E: 6 t;;;;;;;
2991176;5291;83;p;;pünktlich;p Y N k t l I C;;;;;;;
2996468;4850;83;Y;;pünktlich;p Y N k t l I C;;;;;;;
3001319;3968;83;N;;pünktlich;p Y N k t l I C;;;;;;;
3005288;1322;83;k;;pünktlich;p Y N k t l I C;;;;;;;
3006611;2204;83;t;;pünktlich;p Y N k t l I C;;;;;;;
3008816;2204;83;l;;pünktlich;p Y N k t l I C;;;;;;;
3011021;3086;83;I;;pünktlich;p Y N k t l I C;;;;;;;
3014108;4409;83;C;;pünktlich;p Y N k t l I C;;;;;;;
3018518;4409;84;I;;in;? I n;;;;;;;
3022928;2645;84;n;;in;? I n;;;;;;;
3025574;6173;85;k;;Karlsruhe;k a r l s r u: @;;;;;;;
3031748;3527;85;a;;Karlsruhe;k a r l s r u: @;;;;;;;
3035276;1322;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3036599;5732;85;l;;Karlsruhe;k a r l s r u: @;;;;;;;
3042332;5291;85;s;;Karlsruhe;k a r l s r u: @;;;;;;;
3047624;3527;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3051152;3968;85;u:;;Karlsruhe;k a r l s r u: @;;;;;;;
3055121;3086;85;@;;Karlsruhe;k a r l s r u: @;;;;;;;
3058208;2645;86;?;;ab;? a p;;;;;;;
3060854;3527;86;a;;ab;? a p;;;;;;;
3064382;6173;86;p;;ab;? a p;;;;;;;
3070556;50273;-1;<p:>;;;;;;;;;;
3120830;7937;87;z;;Säure;z OY r @;;;;;;;
3128768;5291;87;OY;;Säure;z OY r @;;;;;;;
3134060;1322;87;r;;Säure;z OY r @;;;;;;;
3135383;11465;87;@;;Säure;z OY r @;;;;;;;
3146849;3968;88;k;;kann;k a n;;;;;;;
3150818;2645;88;a;;kann;k a n;;;;;;;
3153464;3086;88;n;;kann;k a n;;;;;;;
3156551;3527;89;g;;gefährlich;g @ f E: 6 l I C;;;;;;;
3160079;1763;89;@;;gefährlich;g @ f E: 6 l I C;;;;;;;
3161843;5732;89;f;;gefährlich;g @ f E: 6 l I C;;;;;;;
3167576;3086;89;E:;;gefährlich;g @ f E: 6 l I C;;;;;;;
3170663;3527;89;6;;gefährlich;g @ f E: 6 l I C;;;;;;;
3174191;2645;89;l;;gefährlich;g @ f E: 6 l I C;;;;;;;
3176837;2204;89;I;;gefährlich;g @ f E: 6 l I C;;;;;;;
3179042;3086;89;C;;gefährlich;g @ f E: 6 l I C;;;;;;;
3182129;4850;90;z;;sein;z aI n;;;;;;;
3186980;8378;90;aI;;sein;z aI n;;;;;;;
3195359;3527;90;n;;sein;z aI n;;;;;;;
3198887;2204;91;v;;wenn;v E n;;;;;;;
3201092;3086;91;E;;wenn;v E n;;;;;;;
3204179;1763;91;n;;wenn;v E n;;;;;;;
3205943;1763;92;m;;man;m a n;;;;;;;
3207707;3086;92;a;;man;m a n;;;;;;;
3210794;1322;92;n;;man;m a n;;;;;;;
3212117;1322;93;n;;nicht;n I C t;;;;;;;
3213440;2204;93;I;;nicht;n I C t;;;;;;;
3215645;2645;93;C;;nicht;n I C t;;;;;;;
3218291;2204;93;t;;nicht;n I C t;;;;;;;
3220496;2645;94;?;;aufpasst;? aU f p a s t;;;;;;;
3223142;6173;94;aU;;aufpasst;? aU f p a s t;;;;;;;
3229316;3527;94;f;;aufpasst;? aU f p a s t;;;;;;;
3232844;3086;94;p;;aufpasst;? aU f p a s t;;;;;;;
3235931;5732;94;a;;aufpasst;? aU f p a s t;;;;;;;
3241664;5291;94;s;;aufpasst;? aU f p a s t;;;;;;;
3246956;5291;94;t;;aufpasst;? aU f p a s t;;;;;;;
3252248;26459;-1;<p:>;;;;;;;;;;
3278708;6173;95;n;;Die;d i:;;;;;;;
3284882;1763;95;i:;;Die;d i:;;;;;;;
3286646;3968;-1;<p:>;;;;;;;;;;
3290615;10142;96;s;;Sammlung;z a m l U N;;;;;;;
3300758;4850;96;a;;Sammlung;z a m l U N;;;;;;;
3305609;1322;96;m;;Sammlung;z a m l U N;;;;;;;
3306932;3968;96;l;;Sammlung;z a m l U N;;;;;;;
3310901;3527;96;U;;Sammlung;z a m l U N;;;;;;;
3314429;1763;96;N;;Sammlung;z a m l U N;;;;;;;
3316193;4850;97;f;;von;f O n;;;;;;;
3321044;2204;97;O;;von;f O n;;;;;;;
3323249;3527;97;n;;von;f O n;;;;;;;
3326777;6173;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3332951;3086;98;U;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3336038;2204;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3338243;6173;98;s;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3344417;3086;98;t;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3347504;3527;98;v;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3351032;6614;98;6;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3357647;3968;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
