BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
693566;4409;11;n;;Essen;? E s @ n;;;;;;;
697976;20285;-1;<p:>;;;;;;;;;;
718262;4409;12;l;;Lesen;l e: z @ n;;;;;;;
722672;11024;12;e:;;Lesen;l e: z @ n;;;;;;;
733697;7055;12;z;;Lesen;l e: z @ n;;;;;;;
740753;13229;12;n;;Lesen;l e: z @ n;;;;;;;
753983;22049;-1;<p:>;;;;;;;;;;
776033;3086;13;r;;Rasen;r a: z @ n;;;;;;;
779120;11465;13;a:;;Rasen;r a: z @ n;;;;;;;
790586;5732;13;z;;Rasen;r a: z @ n;;;;;;;
796319;7496;13;@;;Rasen;r a: z @ n;;;;;;;
803816;6173;13;n;;Rasen;r a: z @ n;;;;;;;
809990;18521;-1;<p:>;;;;;;;;;;
828512;3968;14;r;;Rosen;r o: z @ n;;;;;;;
832481;10142;14;o:;;Rosen;r o: z @ n;;;;;;;
842624;5291;14;z;;Rosen;r o: z @ n;;;;;;;
847916;6173;14;@;;Rosen;r o: z @ n;;;;;;;
854090;2645;14;n;;Rosen;r o: z @ n;;;;;;;
856736;34397;-1;<p:>;;;;;;;;;;
891134;3527;15;v;;Wissen;v I s @ n;;;;;;;
894662;3527;15;I;;Wissen;v I s @ n;;;;;;;
898190;6173;15;s;;Wissen;v I s @ n;;;;;;;
904364;11465;15;n;;Wissen;v I s @ n;;;;;;;
915830;18080;-1;<p:>;;;;;;;;;;
933911;5732;16;f;;Fressen;f r E s @ n;;;;;;;
939644;1763;16;r;;Fressen;f r E s @ n;;;;;;;
941408;6614;16;E;;Fressen;f r E s @ n;;;;;;;
948023;6614;16;s;;Fressen;f r E s @ n;;;;;;;
954638;7055;16;@;;Fressen;f r E s @ n;;;;;;;
961694;1322;16;n;;Fressen;f r E s @ n;;;;;;;
963017;24254;-1;<p:>;;;;;;;;;;
987272;7496;17;S;;Schießen;S i: s @ n;;;;;;;
994769;8378;17;i:;;Schießen;S i: s @ n;;;;;;;
1003148;3968;17;s;;Schießen;S i: s @ n;;;;;;;
1007117;7496;17;@;;Schießen;S i: s @ n;;;;;;;
1014614;6173;17;n;;Schießen;S i: s @ n;;;;;;;
1020788;21167;-1;<p:>;;;;;;;;;;
1041956;3527;18;f;;Fließen;f l i: s @ n;;;;;;;
1045484;3086;18;l;;Fließen;f l i: s @ n;;;;;;;
1048571;10142;18;i:;;Fließen;f l i: s @ n;;;;;;;
1058714;1763;18;s;;Fließen;f l i: s @ n;;;;;;;
1060478;3968;18;@;;Fließen;f l i: s @ n;;;;;;;
1064447;7496;18;n;;Fließen;f l i: s @ n;;;;;;;
1071944;16757;-1;<p:>;;;;;;;;;;
1088702;2645;19;r;;Reisen;r aI z @ n;;;;;;;
1091348;9260;19;aI;;Reisen;r aI z @ n;;;;;;;
1100609;7937;19;z;;Reisen;r aI z @ n;;;;;;;
1108547;2204;19;n;;Reisen;r aI z @ n;;;;;;;
1110752;89081;-1;<p:>;;;;;;;;;;
1199834;1763;20;b;;Bus;b U s;;;;;;;
1201598;4409;20;U;;Bus;b U s;;;;;;;
1206008;11906;20;s;;Bus;b U s;;;;;;;
1217915;21608;-1;<p:>;;;;;;;;;;
1239524;3527;21;n;;Nass;n a s;;;;;;;
1243052;6173;21;a;;Nass;n a s;;;;;;;
1249226;12788;21;s;;Nass;n a s;;;;;;;
1262015;25136;-1;<p:>;;;;;;;;;;
1287152;4850;22;S;;Schluss;S l U s;;;;;;;
1292003;4409;22;l;;Schluss;S l U s;;;;;;;
1296413;3968;22;U;;Schluss;S l U s;;;;;;;
1300382;14111;22;s;;Schluss;S l U s;;;;;;;
1314494;27782;-1;<p:>;;;;;;;;;;
1342277;3968;23;k;;Kuss;k U s;;;;;;;
1346246;3968;23;U;;Kuss;k U s;;;;;;;
1350215;13229;23;s;;Kuss;k U s;;;;;;;
1363445;33956;-1;<p:>;;;;;;;;;;
1397402;1763;24;m;;Mist;m I s t;;;;;;;
1399166;4409;24;I;;Mist;m I s t;;;;;;;
1403576;7937;24;s;;Mist;m I s t;;;;;;;
1411514;8378;24;t;;Mist;m I s t;;;;;;;
1419893;20285;-1;<p:>;;;;;;;;;;
1440179;8819;25;f;;Fass;f a s;;;;;;;
1448999;7055;25;a;;Fass;f a s;;;;;;;
1456055;12347;25;s;;Fass;f a s;;;;;;;
1468403;21608;-1;<p:>;;;;;;;;;;
1490012;1763;26;g;;Glas;g l a: s;;;;;;;
1491776;3968;26;l;;Glas;g l a: s;;;;;;;
1495745;11465;26;a:;;Glas;g l a: s;;;;;;;
1507211;10583;26;s;;Glas;g l a: s;;;;;;;
1517795;22931;-1;<p:>;;;;;;;;;;
1540727;7055;27;S;;Stuss;S t u: s;;;;;;;
1547783;4850;27;t;;Stuss;S t u: s;;;;;;;
1552634;5291;27;u:;;Stuss;S t u: s;;;;;;;
1557926;13670;27;s;;Stuss;S t u: s;;;;;;;
1571597;2204;-1;<p:>;;;;;;;;;;
1573802;18521;28;j;;Genuss;g @ n U s;;;;;;;
1592324;1763;28;@;;Genuss;g @ n U s;;;;;;;
1594088;2204;28;n;;Genuss;g @ n U s;;;;;;;
1596293;6173;28;U;;Genuss;g @ n U s;;;;;;;
1602467;9701;28;s;;Genuss;g @ n U s;;;;;;;
1612169;26018;-1;<p:>;;;;;;;;;;
1638188;5732;29;ts;;Zug;ts u: k;;;;;;;
1643921;10142;29;u:;;Zug;ts u: k;;;;;;;
1654064;3968;29;k;;Zug;ts u: k;;;;;;;
1658033;34397;-1;<p:>;;;;;;;;;;
1692431;6173;30;h;;Hexe;h E k s @;;;;;;;
1698605;10142;30;E;;Hexe;h E k s @;;;;;;;
1708748;1763;30;k;;Hexe;h E k s @;;;;;;;
1710512;5291;30;s;;Hexe;h E k s @;;;;;;;
1715804;8819;30;@;;Hexe;h E k s @;;;;;;;
1724624;41453;-1;<p:>;;;;;;;;;;
1766078;5732;31;k;;Katze;k a t s @;;;;;;;
1771811;7055;31;a;;Katze;k a t s @;;;;;;;
1778867;1322;31;t;;Katze;k a t s @;;;;;;;
1780190;5732;31;s;;Katze;k a t s @;;;;;;;
1785923;7937;31;@;;Katze;k a t s @;;;;;;;
1793861;44540;-1;<p:>;;;;;;;;;;
1838402;7937;32;S;;Scherz;S E 6 ts;;;;;;;
1846340;3086;32;E;;Scherz;S E 6 ts;;;;;;;
1849427;5732;32;6;;Scherz;S E 6 ts;;;;;;;
1855160;12788;32;ts;;Scherz;S E 6 ts;;;;;;;
1867949;30869;-1;<p:>;;;;;;;;;;
1898819;5732;33;ts;;Zahn;ts a: n;;;;;;;
1904552;10142;33;a:;;Zahn;ts a: n;;;;;;;
1914695;3086;33;n;;Zahn;ts a: n;;;;;;;
1917782;40571;-1;<p:>;;;;;;;;;;
1958354;2204;34;k;;Xylophon;k s y l o f o: n;;;;;;;
1960559;5291;34;s;;Xylophon;k s y l o f o: n;;;;;;;
1965851;1763;34;y;;Xylophon;k s y l o f o: n;;;;;;;
1967615;3086;34;l;;Xylophon;k s y l o f o: n;;;;;;;
1970702;3968;34;o;;Xylophon;k s y l o f o: n;;;;;;;
1974671;5732;34;f;;Xylophon;k s y l o f o: n;;;;;;;
1980404;4850;34;o:;;Xylophon;k s y l o f o: n;;;;;;;
1985255;2645;34;n;;Xylophon;k s y l o f o: n;;;;;;;
1987901;31751;-1;<p:>;;;;;;;;;;
2019653;1763;35;?;;Ich;? I C;;;;;;;
2021417;3086;35;I;;Ich;? I C;;;;;;;
2024504;4409;35;C;;Ich;? I C;;;;;;;
2028914;1322;36;?;;esse;? E s @;;;;;;;
2030237;4850;36;E;;esse;? E s @;;;;;;;
2035088;1763;36;s;;esse;? E s @;;;;;;;
2036852;5732;36;@;;esse;? E s @;;;;;;;
2042585;1763;37;g;;gern;g E 6 n;;;;;;;
2044349;1322;37;E;;gern;g E 6 n;;;;;;;
2045672;4850;37;6;;gern;g E 6 n;;;;;;;
2050523;1763;37;n;;gern;g E 6 n;;;;;;;
2052287;3086;-1;<p:>;;;;;;;;;;
2055374;3086;38;f;;frisches;f r I S @ s;;;;;;;
2058461;1763;38;r;;frisches;f r I S @ s;;;;;;;
2060225;3527;38;I;;frisches;f r I S @ s;;;;;;;
2063753;3968;38;S;;frisches;f r I S @ s;;;;;;;
2067722;3527;38;@;;frisches;f r I S @ s;;;;;;;
2071250;3968;38;s;;frisches;f r I S @ s;;;;;;;
2075219;4850;39;g;;Gemüse;g @ m y: z @;;;;;;;
2080070;4850;39;@;;Gemüse;g @ m y: z @;;;;;;;
2084921;1322;39;m;;Gemüse;g @ m y: z @;;;;;;;
2086244;4850;39;y:;;Gemüse;g @ m y: z @;;;;;;;
2091095;7055;39;z;;Gemüse;g @ m y: z @;;;;;;;
2098151;7937;39;@;;Gemüse;g @ m y: z @;;;;;;;
2106089;57770;-1;<p:>;;;;;;;;;;
2163860;1322;40;d;;Die;d i:;;;;;;;
2165183;5291;40;i:;;Die;d i:;;;;;;;
2170475;4850;41;r;;Rosen;r o: z @ n;;;;;;;
2175326;8819;41;o:;;Rosen;r o: z @ n;;;;;;;
2184146;5732;41;z;;Rosen;r o: z @ n;;;;;;;
2189879;4850;41;@;;Rosen;r o: z @ n;;;;;;;
2194730;1322;41;n;;Rosen;r o: z @ n;;;;;;;
2196053;1322;42;b;;blühen;b l y: @ n;;;;;;;
2197376;3527;42;l;;blühen;b l y: @ n;;;;;;;
2200904;2645;42;y:;;blühen;b l y: @ n;;;;;;;
2203550;6614;42;@;;blühen;b l y: @ n;;;;;;;
2210165;3968;42;n;;blühen;b l y: @ n;;;;;;;
2214134;1322;43;?;;im;? I m;;;;;;;
2215457;3086;43;I;;im;? I m;;;;;;;
2218544;3086;43;m;;im;? I m;;;;;;;
2221631;2645;44;g;;Garten;g a r t @ n;;;;;;;
2224277;8378;44;a;;Garten;g a r t @ n;;;;;;;
2232656;2204;44;r;;Garten;g a r t @ n;;;;;;;
2234861;3968;44;t;;Garten;g a r t @ n;;;;;;;
2238830;2204;44;n;;Garten;g a r t @ n;;;;;;;
2241035;64385;-1;<p:>;;;;;;;;;;
2305421;1322;45;d;;Die;d i:;;;;;;;
2306744;2204;45;i:;;Die;d i:;;;;;;;
2308949;5291;46;z;;Sicht;z I C t;;;;;;;
2314241;3527;46;I;;Sicht;z I C t;;;;;;;
2317769;3527;46;C;;Sicht;z I C t;;;;;;;
2321297;1322;46;t;;Sicht;z I C t;;;;;;;
2322620;1763;47;v;;war;v a: r;;;;;;;
2324384;5732;47;a:;;war;v a: r;;;;;;;
2330117;1322;47;r;;war;v a: r;;;;;;;
2331440;2645;48;k;;klar;k l a: r;;;;;;;
2334086;3086;48;l;;klar;k l a: r;;;;;;;
2337173;10142;48;a:;;klar;k l a: r;;;;;;;
2347316;1322;48;r;;klar;k l a: r;;;;;;;
2348639;1322;49;a;;am;? a m;;;;;;;
2349962;1322;49;m;;am;? a m;;;;;;;
2351285;1322;50;b;;Berg;b E 6 k;;;;;;;
2352608;3086;50;E;;Berg;b E 6 k;;;;;;;
2355695;5291;50;6;;Berg;b E 6 k;;;;;;;
2360987;1322;50;k;;Berg;b E 6 k;;;;;;;
2362310;45422;-1;<p:>;;;;;;;;;;
2407733;1322;51;d;;Der;d e: 6;;;;;;;
2409056;2204;51;e:;;Der;d e: 6;;;;;;;
2411261;1322;51;6;;Der;d e: 6;;;;;;;
2412584;24254;-1;<p:>;;;;;;;;;;
2436839;3968;52;b;;Bus;b U s;;;;;;;
2440808;7496;52;U;;Bus;b U s;;;;;;;
2448305;7937;52;s;;Bus;b U s;;;;;;;
2456243;4850;53;f;;fährt;f E: 6 t;;;;;;;
2461094;7496;53;E:;;fährt;f E: 6 t;;;;;;;
2468591;2204;53;6;;fährt;f E: 6 t;;;;;;;
2470796;2645;54;n;;nach;n a: x;;;;;;;
2473442;3086;54;a:;;nach;n a: x;;;;;;;
2476529;4409;54;x;;nach;n a: x;;;;;;;
2480939;1322;55;h;;Hause;h aU z @;;;;;;;
2482262;8819;55;aU;;Hause;h aU z @;;;;;;;
2491082;6614;55;z;;Hause;h aU z @;;;;;;;
2497697;3527;55;@;;Hause;h aU z @;;;;;;;
2501225;45422;-1;<p:>;;;;;;;;;;
2546648;1322;56;?;;Es;? E s;;;;;;;
2547971;3086;56;E;;Es;? E s;;;;;;;
2551058;4409;56;s;;Es;? E s;;;;;;;
2555468;1322;57;I;;ist;? I s t;;;;;;;
2556791;5070;57;z;;ist;? I s t;;;;;;;
2561862;4188;58;n;;nass;n a s;;;;;;;
2566051;5292;58;a;;nass;n a s;;;;;;;
2571344;4409;58;s;;nass;n a s;;;;;;;
2575754;4850;59;aU;;auf;? aU f;;;;;;;
2580605;1763;59;f;;auf;? aU f;;;;;;;
2582369;2645;60;d;;der;d e: 6;;;;;;;
2585015;1763;60;e:;;der;d e: 6;;;;;;;
2586779;2645;60;6;;der;d e: 6;;;;;;;
2589425;3527;61;S;;Straße;S t r a: s @;;;;;;;
2592953;2204;61;t;;Straße;S t r a: s @;;;;;;;
2595158;2645;61;r;;Straße;S t r a: s @;;;;;;;
2597804;11024;61;a:;;Straße;S t r a: s @;;;;;;;
2608829;4850;61;s;;Straße;S t r a: s @;;;;;;;
2613680;6393;61;@;;Straße;S t r a: s @;;;;;;;
2620074;1983;62;I;;Ich;? I C;;;;;;;
2622058;46305;62;j;;Ich;? I C;;;;;;;
2668364;3527;63;m;;mag;m a: k;;;;;;;
2671892;6614;63;a:;;mag;m a: k;;;;;;;
2678507;1322;63;x;;mag;m a: k;;;;;;;
2679830;4850;64;z;;Salz;z a l ts;;;;;;;
2684681;3086;64;a;;Salz;z a l ts;;;;;;;
2687768;4409;64;l;;Salz;z a l ts;;;;;;;
2692178;6173;64;ts;;Salz;z a l ts;;;;;;;
2698352;2204;65;?;;auf;? aU f;;;;;;;
2700557;3086;65;aU;;auf;? aU f;;;;;;;
2703644;1322;65;f;;auf;? aU f;;;;;;;
2704967;3527;-1;<p:>;;;;;;;;;;
2708495;1322;66;m;;meinem;m aI n @ m;;;;;;;
2709818;4850;66;aI;;meinem;m aI n @ m;;;;;;;
2714669;2204;66;n;;meinem;m aI n @ m;;;;;;;
2716874;3527;66;@;;meinem;m aI n @ m;;;;;;;
2720402;1322;66;m;;meinem;m aI n @ m;;;;;;;
2721725;1322;67;?;;Essen;? E s @ n;;;;;;;
2723048;4409;67;E;;Essen;? E s @ n;;;;;;;
2727458;3968;67;s;;Essen;? E s @ n;;;;;;;
2731427;1322;67;@;;Essen;? E s @ n;;;;;;;
2732750;3968;67;n;;Essen;? E s @ n;;;;;;;
2736719;56888;-1;<p:>;;;;;;;;;;
2793608;1763;68;?;;Ein;? aI n;;;;;;;
2795372;2645;68;aI;;Ein;? aI n;;;;;;;
2798018;2645;68;n;;Ein;? aI n;;;;;;;
2800664;2645;-1;<p:>;;;;;;;;;;
2803310;3086;69;k;;Kuss;k U s;;;;;;;
2806397;4409;69;U;;Kuss;k U s;;;;;;;
2810807;5732;69;z;;Kuss;k U s;;;;;;;
2816540;2645;70;I;;ist;? I s t;;;;;;;
2819186;4409;70;s;;ist;? I s t;;;;;;;
2823596;3968;-1;<p:>;;;;;;;;;;
2827565;5291;71;z;;süß;z y: s;;;;;;;
2832857;9701;71;y:;;süß;z y: s;;;;;;;
2842559;6614;71;s;;süß;z y: s;;;;;;;
2849174;2204;-1;<p:>;;;;;;;;;;
2851379;2645;72;?;;und;? U n t;;;;;;;
2854025;2645;72;U;;und;? U n t;;;;;;;
2856671;3968;72;n;;und;? U n t;;;;;;;
2860640;7055;73;ts;;zärtlich;ts E: 6 t l I C;;;;;;;
2867696;6614;73;E:;;zärtlich;ts E: 6 t l I C;;;;;;;
2874311;2204;73;6;;zärtlich;ts E: 6 t l I C;;;;;;;
2876516;2204;73;t;;zärtlich;ts E: 6 t l I C;;;;;;;
2878721;1763;73;l;;zärtlich;ts E: 6 t l I C;;;;;;;
2880485;1763;73;I;;zärtlich;ts E: 6 t l I C;;;;;;;
2882249;57329;73;j;;zärtlich;ts E: 6 t l I C;;;;;;;
2939579;1763;74;d;;Die;d i:;;;;;;;
2941343;5291;74;i:;;Die;d i:;;;;;;;
2946635;1322;75;h;;Hexe;h E k s @;;;;;;;
2947958;6614;75;E;;Hexe;h E k s @;;;;;;;
2954573;1763;75;k;;Hexe;h E k s @;;;;;;;
2956337;4850;75;s;;Hexe;h E k s @;;;;;;;
2961188;3968;75;@;;Hexe;h E k s @;;;;;;;
2965157;2204;76;d;;dachte;d a x t @;;;;;;;
2967362;4409;76;a;;dachte;d a x t @;;;;;;;
2971772;1763;76;x;;dachte;d a x t @;;;;;;;
2973536;4850;76;t;;dachte;d a x t @;;;;;;;
2978387;8378;76;@;;dachte;d a x t @;;;;;;;
2986766;2204;77;a;;an;? a n;;;;;;;
2988971;3086;77;n;;an;? a n;;;;;;;
2992058;4850;78;i:;;ihren;? i: r @ n;;;;;;;
2996909;1763;78;6;;ihren;? i: r @ n;;;;;;;
2998673;2204;78;n;;ihren;? i: r @ n;;;;;;;
3000878;7055;79;ts;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3007934;5291;79;aU;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3013226;3086;79;b;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3016313;4850;79;6;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3021164;1322;79;t;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3022487;3527;79;r;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3026015;6173;79;a;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3032189;3086;79;N;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3035276;4850;79;k;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3040127;50714;-1;<p:>;;;;;;;;;;
3090842;1763;80;d;;Der;d e: 6;;;;;;;
3092606;2645;80;e:;;Der;d e: 6;;;;;;;
3095252;3968;80;6;;Der;d e: 6;;;;;;;
3099221;2645;-1;<p:>;;;;;;;;;;
3101867;5732;81;ts;;Zug;ts u: k;;;;;;;
3107600;8819;81;u:;;Zug;ts u: k;;;;;;;
3116420;2645;81;k;;Zug;ts u: k;;;;;;;
3119066;2204;82;f;;fährt;f E: 6 t;;;;;;;
3121271;6173;82;E:;;fährt;f E: 6 t;;;;;;;
3127445;2645;82;6;;fährt;f E: 6 t;;;;;;;
3130091;2204;-1;<p:>;;;;;;;;;;
3132296;2645;83;p;;pünktlich;p Y N k t l I C;;;;;;;
3134942;3968;83;Y;;pünktlich;p Y N k t l I C;;;;;;;
3138911;3968;83;N;;pünktlich;p Y N k t l I C;;;;;;;
3142880;1322;83;k;;pünktlich;p Y N k t l I C;;;;;;;
3144203;1322;83;t;;pünktlich;p Y N k t l I C;;;;;;;
3145526;1763;83;l;;pünktlich;p Y N k t l I C;;;;;;;
3147290;2645;83;I;;pünktlich;p Y N k t l I C;;;;;;;
3149936;3527;83;C;;pünktlich;p Y N k t l I C;;;;;;;
3153464;4409;84;I;;in;? I n;;;;;;;
3157874;2645;84;n;;in;? I n;;;;;;;
3160520;2645;-1;<p:>;;;;;;;;;;
3163166;1763;85;k;;Karlsruhe;k a r l s r u: @;;;;;;;
3164930;2645;85;a;;Karlsruhe;k a r l s r u: @;;;;;;;
3167576;1763;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3169340;8378;85;l;;Karlsruhe;k a r l s r u: @;;;;;;;
3177719;4850;85;s;;Karlsruhe;k a r l s r u: @;;;;;;;
3182570;1763;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3184334;5732;85;u:;;Karlsruhe;k a r l s r u: @;;;;;;;
3190067;4850;85;@;;Karlsruhe;k a r l s r u: @;;;;;;;
3194918;1322;86;?;;ab;? a p;;;;;;;
3196241;7496;86;a;;ab;? a p;;;;;;;
3203738;1322;86;p;;ab;? a p;;;;;;;
3205061;62621;-1;<p:>;;;;;;;;;;
3267683;6614;87;z;;Säure;z OY r @;;;;;;;
3274298;6173;87;OY;;Säure;z OY r @;;;;;;;
3280472;1763;87;r;;Säure;z OY r @;;;;;;;
3282236;3968;87;@;;Säure;z OY r @;;;;;;;
3286205;3968;88;k;;kann;k a n;;;;;;;
3290174;3527;88;a;;kann;k a n;;;;;;;
3293702;3527;88;n;;kann;k a n;;;;;;;
3297230;1322;89;g;;gefährlich;g @ f E: 6 l I C;;;;;;;
3298553;5732;89;@;;gefährlich;g @ f E: 6 l I C;;;;;;;
3304286;2645;89;f;;gefährlich;g @ f E: 6 l I C;;;;;;;
3306932;6173;89;E:;;gefährlich;g @ f E: 6 l I C;;;;;;;
3313106;1763;89;6;;gefährlich;g @ f E: 6 l I C;;;;;;;
3314870;3086;89;l;;gefährlich;g @ f E: 6 l I C;;;;;;;
3317957;1763;89;I;;gefährlich;g @ f E: 6 l I C;;;;;;;
3319721;3086;89;C;;gefährlich;g @ f E: 6 l I C;;;;;;;
3322808;4850;90;z;;sein;z aI n;;;;;;;
3327659;9701;90;aI;;sein;z aI n;;;;;;;
3337361;3086;90;n;;sein;z aI n;;;;;;;
3340448;3527;91;v;;wenn;v E n;;;;;;;
3343976;3968;91;E;;wenn;v E n;;;;;;;
3347945;1763;91;n;;wenn;v E n;;;;;;;
3349709;1322;92;m;;man;m a n;;;;;;;
3351032;3086;92;a;;man;m a n;;;;;;;
3354119;1322;92;n;;man;m a n;;;;;;;
3355442;1322;93;n;;nicht;n I C t;;;;;;;
3356765;2204;93;I;;nicht;n I C t;;;;;;;
3358970;2645;93;C;;nicht;n I C t;;;;;;;
3361616;2204;93;t;;nicht;n I C t;;;;;;;
3363821;8378;94;aU;;aufpasst;? aU f p a s t;;;;;;;
3372200;3086;94;f;;aufpasst;? aU f p a s t;;;;;;;
3375287;5732;94;p;;aufpasst;? aU f p a s t;;;;;;;
3381020;3086;94;a;;aufpasst;? aU f p a s t;;;;;;;
3384107;5732;94;s;;aufpasst;? aU f p a s t;;;;;;;
3389840;27782;94;t;;aufpasst;? aU f p a s t;;;;;;;
3417623;31310;-1;<p:>;;;;;;;;;;
3448934;1322;95;d;;Die;d i:;;;;;;;
3450257;1763;95;i:;;Die;d i:;;;;;;;
3452021;4850;96;z;;Sammlung;z a m l U N;;;;;;;
3456872;5291;96;a;;Sammlung;z a m l U N;;;;;;;
3462164;3086;96;m;;Sammlung;z a m l U N;;;;;;;
3465251;1322;96;l;;Sammlung;z a m l U N;;;;;;;
3466574;3968;96;U;;Sammlung;z a m l U N;;;;;;;
3470543;3968;96;N;;Sammlung;z a m l U N;;;;;;;
3474512;1322;97;f;;von;f O n;;;;;;;
3475835;1763;97;O;;von;f O n;;;;;;;
3477599;1763;97;n;;von;f O n;;;;;;;
3479363;2204;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3481568;6614;98;U;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3488183;3527;98;n;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3491711;3527;98;s;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3495239;4409;98;t;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3499649;1763;98;v;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3501413;7055;98;6;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3508469;1322;98;k;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3509792;5291;98;N;;Kunstwerken;k U n s t v 6 k @ n;;;;;;;
3515084;5732;-1;<p:>;;;;;;;;;;
3520817;1763;99;I;;ist;? I s t;;;;;;;
3522581;5732;99;s;;ist;? I s t;;;;;;;
3528314;2204;-1;<p:>;;;;;;;;;;
3530519;1763;100;b;;beeindruckend;b @ ? aI n d r U k @ n t;;;;;;;
