BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
911861;14552;13;a:;;Rasen;r a: z @ n;;;;;;;
926414;5291;13;z;;Rasen;r a: z @ n;;;;;;;
931706;8378;13;@;;Rasen;r a: z @ n;;;;;;;
940085;1322;13;n;;Rasen;r a: z @ n;;;;;;;
941408;35720;-1;<p:>;;;;;;;;;;
977129;1763;14;r;;Rosen;r o: z @ n;;;;;;;
978893;12347;14;o:;;Rosen;r o: z @ n;;;;;;;
991241;5732;14;z;;Rosen;r o: z @ n;;;;;;;
996974;11024;14;@;;Rosen;r o: z @ n;;;;;;;
1007999;2645;14;n;;Rosen;r o: z @ n;;;;;;;
1010645;26900;-1;<p:>;;;;;;;;;;
1037546;2645;15;v;;Wissen;v I s @ n;;;;;;;
1040192;3527;15;I;;Wissen;v I s @ n;;;;;;;
1043720;2645;15;s;;Wissen;v I s @ n;;;;;;;
1046366;11024;15;@;;Wissen;v I s @ n;;;;;;;
1057391;4850;15;n;;Wissen;v I s @ n;;;;;;;
1062242;29105;-1;<p:>;;;;;;;;;;
1091348;3527;16;f;;Fressen;f r E s @ n;;;;;;;
1094876;2645;16;r;;Fressen;f r E s @ n;;;;;;;
1097522;5291;16;E;;Fressen;f r E s @ n;;;;;;;
1102814;5291;16;s;;Fressen;f r E s @ n;;;;;;;
1108106;7937;16;@;;Fressen;f r E s @ n;;;;;;;
1116044;1763;16;n;;Fressen;f r E s @ n;;;;;;;
1117808;41012;-1;<p:>;;;;;;;;;;
1158821;6173;17;S;;Schießen;S i: s @ n;;;;;;;
1164995;10142;17;i:;;Schießen;S i: s @ n;;;;;;;
1175138;4850;17;s;;Schießen;S i: s @ n;;;;;;;
1179989;8378;17;@;;Schießen;S i: s @ n;;;;;;;
1188368;2204;17;n;;Schießen;S i: s @ n;;;;;;;
1190573;29987;-1;<p:>;;;;;;;;;;
1220561;2645;18;f;;Fließen;f l i: s @ n;;;;;;;
1223207;1322;18;l;;Fließen;f l i: s @ n;;;;;;;
1224530;9701;18;i:;;Fließen;f l i: s @ n;;;;;;;
1234232;5291;18;s;;Fließen;f l i: s @ n;;;;;;;
1239524;8378;18;@;;Fließen;f l i: s @ n;;;;;;;
1247903;2204;18;n;;Fließen;f l i: s @ n;;;;;;;
1250108;34397;-1;<p:>;;;;;;;;;;
1284506;2204;19;r;;Reisen;r aI z @ n;;;;;;;
1286711;14552;19;aI;;Reisen;r aI z @ n;;;;;;;
1301264;6614;19;z;;Reisen;r aI z @ n;;;;;;;
1307879;3086;19;@;;Reisen;r aI z @ n;;;;;;;
1310966;1763;19;n;;Reisen;r aI z @ n;;;;;;;
1312730;66149;-1;<p:>;;;;;;;;;;
1378880;1763;20;b;;Bus;b U s;;;;;;;
1380644;4409;20;U;;Bus;b U s;;;;;;;
1385054;12347;20;s;;Bus;b U s;;;;;;;
1397402;34397;-1;<p:>;;;;;;;;;;
1431800;4850;21;n;;Nass;n a s;;;;;;;
1436651;5732;21;a;;Nass;n a s;;;;;;;
1442384;14111;21;s;;Nass;n a s;;;;;;;
1456496;31310;-1;<p:>;;;;;;;;;;
1487807;8819;22;S;;Schluss;S l U s;;;;;;;
1496627;3527;22;l;;Schluss;S l U s;;;;;;;
1500155;3527;22;U;;Schluss;S l U s;;;;;;;
1503683;12788;22;s;;Schluss;S l U s;;;;;;;
1516472;40130;-1;<p:>;;;;;;;;;;
1556603;5291;23;k;;Kuss;k U s;;;;;;;
1561895;3086;23;U;;Kuss;k U s;;;;;;;
1564982;12788;23;s;;Kuss;k U s;;;;;;;
1577771;34838;-1;<p:>;;;;;;;;;;
1612610;3086;24;m;;Mist;m I s t;;;;;;;
1615697;3527;24;I;;Mist;m I s t;;;;;;;
1619225;7496;24;s;;Mist;m I s t;;;;;;;
1626722;7937;24;t;;Mist;m I s t;;;;;;;
1634660;37043;-1;<p:>;;;;;;;;;;
1671704;4409;25;f;;Fass;f a s;;;;;;;
1676114;4850;25;a;;Fass;f a s;;;;;;;
1680965;13670;25;s;;Fass;f a s;;;;;;;
1694636;44540;-1;<p:>;;;;;;;;;;
1739177;3086;26;g;;Glas;g l a: s;;;;;;;
1742264;1763;26;l;;Glas;g l a: s;;;;;;;
1744028;11465;26;a:;;Glas;g l a: s;;;;;;;
1755494;9701;26;s;;Glas;g l a: s;;;;;;;
1765196;65267;-1;<p:>;;;;;;;;;;
1830464;7937;27;S;;Stuss;S t u: s;;;;;;;
1838402;4409;27;t;;Stuss;S t u: s;;;;;;;
1842812;4850;27;u:;;Stuss;S t u: s;;;;;;;
1847663;15434;27;s;;Stuss;S t u: s;;;;;;;
1863098;9260;-1;<p:>;;;;;;;;;;
1872359;17198;28;j;;Genuss;g @ n U s;;;;;;;
1889558;1763;28;@;;Genuss;g @ n U s;;;;;;;
1891322;4850;28;n;;Genuss;g @ n U s;;;;;;;
1896173;4409;28;U;;Genuss;g @ n U s;;;;;;;
1900583;10583;28;s;;Genuss;g @ n U s;;;;;;;
1911167;76292;-1;<p:>;;;;;;;;;;
1987460;8378;29;ts;;Zug;ts u: k;;;;;;;
1995839;10142;29;u:;;Zug;ts u: k;;;;;;;
2005982;7055;29;k;;Zug;ts u: k;;;;;;;
2013038;22931;-1;<p:>;;;;;;;;;;
2035970;3086;30;h;;Hexe;h E k s @;;;;;;;
2039057;2645;30;E;;Hexe;h E k s @;;;;;;;
2041703;5291;30;k;;Hexe;h E k s @;;;;;;;
2046995;5291;30;s;;Hexe;h E k s @;;;;;;;
2052287;5732;30;@;;Hexe;h E k s @;;;;;;;
2058020;26459;-1;<p:>;;;;;;;;;;
2084480;3086;31;k;;Katze;k a t s @;;;;;;;
2087567;2204;31;a;;Katze;k a t s @;;;;;;;
2089772;3527;31;t;;Katze;k a t s @;;;;;;;
2093300;6173;31;s;;Katze;k a t s @;;;;;;;
2099474;8378;31;@;;Katze;k a t s @;;;;;;;
2107853;25577;-1;<p:>;;;;;;;;;;
2133431;6173;32;S;;Scherz;S E 6 ts;;;;;;;
2139605;1763;32;E;;Scherz;S E 6 ts;;;;;;;
2141369;7496;32;6;;Scherz;S E 6 ts;;;;;;;
2148866;12347;32;ts;;Scherz;S E 6 ts;;;;;;;
2161214;35720;-1;<p:>;;;;;;;;;;
2196935;7496;33;ts;;Zahn;ts a: n;;;;;;;
2204432;16757;33;a:;;Zahn;ts a: n;;;;;;;
2221190;4409;33;n;;Zahn;ts a: n;;;;;;;
2225600;18080;-1;<p:>;;;;;;;;;;
2243681;3527;34;k;;Xylophon;k s y l o f o: n;;;;;;;
2247209;5732;34;s;;Xylophon;k s y l o f o: n;;;;;;;
2252942;3968;34;y;;Xylophon;k s y l o f o: n;;;;;;;
2256911;2204;34;l;;Xylophon;k s y l o f o: n;;;;;;;
2259116;3968;34;o;;Xylophon;k s y l o f o: n;;;;;;;
2263085;4850;34;f;;Xylophon;k s y l o f o: n;;;;;;;
2267936;6173;34;o:;;Xylophon;k s y l o f o: n;;;;;;;
2274110;3968;34;n;;Xylophon;k s y l o f o: n;;;;;;;
2278079;40571;-1;<p:>;;;;;;;;;;
2318651;1322;35;I;;Ich;? I C;;;;;;;
2319974;42776;35;j;;Ich;? I C;;;;;;;
2362751;4409;36;?;;esse;? E s @;;;;;;;
2367161;3968;36;E;;esse;? E s @;;;;;;;
2371130;2645;36;s;;esse;? E s @;;;;;;;
2373776;2204;36;@;;esse;? E s @;;;;;;;
2375981;1322;37;g;;gern;g E 6 n;;;;;;;
2377304;6173;37;E;;gern;g E 6 n;;;;;;;
2383478;20285;37;6;;gern;g E 6 n;;;;;;;
2403764;7055;38;f;;frisches;f r I S @ s;;;;;;;
2410820;2204;38;r;;frisches;f r I S @ s;;;;;;;
2413025;3527;38;I;;frisches;f r I S @ s;;;;;;;
2416553;6173;38;S;;frisches;f r I S @ s;;;;;;;
2422727;5732;38;@;;frisches;f r I S @ s;;;;;;;
2428460;2645;38;s;;frisches;f r I S @ s;;;;;;;
2431106;18521;-1;<p:>;;;;;;;;;;
2449628;2645;39;g;;Gemüse;g @ m y: z @;;;;;;;
2452274;2645;39;@;;Gemüse;g @ m y: z @;;;;;;;
2454920;4850;39;m;;Gemüse;g @ m y: z @;;;;;;;
2459771;7055;39;y:;;Gemüse;g @ m y: z @;;;;;;;
2466827;5732;39;z;;Gemüse;g @ m y: z @;;;;;;;
2472560;7496;39;@;;Gemüse;g @ m y: z @;;;;;;;
2480057;48509;-1;<p:>;;;;;;;;;;
2528567;1322;40;d;;Die;d i:;;;;;;;
2529890;4850;40;i:;;Die;d i:;;;;;;;
2534741;3527;41;r;;Rosen;r o: z @ n;;;;;;;
2538269;8378;41;o:;;Rosen;r o: z @ n;;;;;;;
2546648;6173;41;z;;Rosen;r o: z @ n;;;;;;;
2552822;11465;41;@;;Rosen;r o: z @ n;;;;;;;
2564288;2204;41;n;;Rosen;r o: z @ n;;;;;;;
2566493;5291;-1;<p:>;;;;;;;;;;
2571785;2645;42;b;;blühen;b l y: @ n;;;;;;;
2574431;3086;42;l;;blühen;b l y: @ n;;;;;;;
2577518;6173;42;y:;;blühen;b l y: @ n;;;;;;;
2583692;1763;42;@;;blühen;b l y: @ n;;;;;;;
2585456;10583;42;n;;blühen;b l y: @ n;;;;;;;
2596040;3086;-1;<p:>;;;;;;;;;;
2599127;3086;43;?;;im;? I m;;;;;;;
2602214;3086;43;I;;im;? I m;;;;;;;
2605301;3527;43;m;;im;? I m;;;;;;;
2608829;2204;44;g;;Garten;g a r t @ n;;;;;;;
2611034;6173;44;a;;Garten;g a r t @ n;;;;;;;
2617208;6614;44;r;;Garten;g a r t @ n;;;;;;;
2623823;3527;44;t;;Garten;g a r t @ n;;;;;;;
2627351;2204;44;@;;Garten;g a r t @ n;;;;;;;
2629556;1322;44;n;;Garten;g a r t @ n;;;;;;;
2630879;35279;-1;<p:>;;;;;;;;;;
2666159;1763;45;d;;Die;d i:;;;;;;;
2667923;3968;45;i:;;Die;d i:;;;;;;;
2671892;7496;46;s;;Sicht;z I C t;;;;;;;
2679389;2645;46;I;;Sicht;z I C t;;;;;;;
2682035;8378;46;C;;Sicht;z I C t;;;;;;;
2690414;5291;46;t;;Sicht;z I C t;;;;;;;
2695706;3086;-1;<p:>;;;;;;;;;;
2698793;1763;47;v;;war;v a: r;;;;;;;
2700557;5291;47;a:;;war;v a: r;;;;;;;
2705849;1322;47;r;;war;v a: r;;;;;;;
2707172;4850;48;k;;klar;k l a: r;;;;;;;
2712023;3527;48;l;;klar;k l a: r;;;;;;;
2715551;13670;48;a:;;klar;k l a: r;;;;;;;
2729222;1322;48;r;;klar;k l a: r;;;;;;;
2730545;1322;49;?;;am;? a m;;;;;;;
2731868;3527;49;a;;am;? a m;;;;;;;
2735396;1322;49;m;;am;? a m;;;;;;;
2736719;3968;50;b;;Berg;b E 6 k;;;;;;;
2740688;3086;50;E;;Berg;b E 6 k;;;;;;;
2743775;5732;50;6;;Berg;b E 6 k;;;;;;;
2749508;3968;50;k;;Berg;b E 6 k;;;;;;;
2753477;22931;-1;<p:>;;;;;;;;;;
2776409;1322;51;d;;Der;d e: 6;;;;;;;
2777732;1763;51;e:;;Der;d e: 6;;;;;;;
2779496;1322;51;6;;Der;d e: 6;;;;;;;
2780819;9701;-1;<p:>;;;;;;;;;;
2790521;2645;52;b;;Bus;b U s;;;;;;;
2793167;12347;52;U;;Bus;b U s;;;;;;;
2805515;10142;52;s;;Bus;b U s;;;;;;;
2815658;11024;-1;<p:>;;;;;;;;;;
2826683;2645;53;f;;fährt;f E: 6 t;;;;;;;
2829329;5291;53;E:;;fährt;f E: 6 t;;;;;;;
2834621;1322;53;6;;fährt;f E: 6 t;;;;;;;
2835944;2645;54;n;;nach;n a: x;;;;;;;
2838590;2204;54;a:;;nach;n a: x;;;;;;;
2840795;2645;54;x;;nach;n a: x;;;;;;;
2843441;2645;55;h;;Hause;h aU z @;;;;;;;
2846087;6614;55;aU;;Hause;h aU z @;;;;;;;
2852702;6173;55;z;;Hause;h aU z @;;;;;;;
2858876;4409;55;@;;Hause;h aU z @;;;;;;;
2863286;55124;-1;<p:>;;;;;;;;;;
2918411;3968;56;?;;Es;? E s;;;;;;;
2922380;4409;56;E;;Es;? E s;;;;;;;
2926790;6173;56;s;;Es;? E s;;;;;;;
2932964;6614;57;I;;ist;? I s t;;;;;;;
2939579;4850;57;s;;ist;? I s t;;;;;;;
2944430;1322;57;t;;ist;? I s t;;;;;;;
2945753;6173;58;n;;nass;n a s;;;;;;;
2951927;6614;58;a;;nass;n a s;;;;;;;
2958542;10583;58;s;;nass;n a s;;;;;;;
2969126;3968;-1;<p:>;;;;;;;;;;
2973095;6614;59;?;;auf;? aU f;;;;;;;
2979710;5291;59;aU;;auf;? aU f;;;;;;;
2985002;3527;59;f;;auf;? aU f;;;;;;;
2988530;2204;60;d;;der;d e: 6;;;;;;;
2990735;2204;60;e:;;der;d e: 6;;;;;;;
2992940;2645;60;6;;der;d e: 6;;;;;;;
2995586;4409;61;S;;Straße;S t r a: s @;;;;;;;
2999996;1763;61;t;;Straße;S t r a: s @;;;;;;;
3001760;1322;61;r;;Straße;S t r a: s @;;;;;;;
3003083;9701;61;a:;;Straße;S t r a: s @;;;;;;;
3012785;6173;61;s;;Straße;S t r a: s @;;;;;;;
3018959;3968;61;@;;Straße;S t r a: s @;;;;;;;
3022928;41453;-1;<p:>;;;;;;;;;;
3064382;1322;62;I;;Ich;? I C;;;;;;;
3065705;29987;62;j;;Ich;? I C;;;;;;;
3095693;4409;63;m;;mag;m a: k;;;;;;;
3100103;5291;63;a:;;mag;m a: k;;;;;;;
3105395;7496;63;h;;mag;m a: k;;;;;;;
3112892;4409;64;z;;Salz;z a l ts;;;;;;;
3117302;3968;64;a;;Salz;z a l ts;;;;;;;
3121271;39689;64;l;;Salz;z a l ts;;;;;;;
3160961;4409;64;ts;;Salz;z a l ts;;;;;;;
3165371;7055;-1;<p:>;;;;;;;;;;
3172427;1322;65;?;;auf;? aU f;;;;;;;
3173750;12347;65;aU;;auf;? aU f;;;;;;;
3186098;1322;65;f;;auf;? aU f;;;;;;;
3187421;24695;-1;<p:>;;;;;;;;;;
3212117;4409;66;m;;meinem;m aI n @ m;;;;;;;
3216527;29987;66;aI;;meinem;m aI n @ m;;;;;;;
3246515;3086;66;n;;meinem;m aI n @ m;;;;;;;
3249602;2204;66;@;;meinem;m aI n @ m;;;;;;;
3251807;1322;66;m;;meinem;m aI n @ m;;;;;;;
3253130;18080;-1;<p:>;;;;;;;;;;
3271211;9260;67;?;;Essen;? E s @ n;;;;;;;
3280472;20726;67;E;;Essen;? E s @ n;;;;;;;
3301199;6173;67;s;;Essen;? E s @ n;;;;;;;
3307373;3968;67;n;;Essen;? E s @ n;;;;;;;
3311342;34397;-1;<p:>;;;;;;;;;;
3345740;20726;68;?;;Ein;? aI n;;;;;;;
3366467;4409;68;aI;;Ein;? aI n;;;;;;;
3370877;4409;68;n;;Ein;? aI n;;;;;;;
3375287;6173;69;k;;Kuss;k U s;;;;;;;
3381461;3086;69;U;;Kuss;k U s;;;;;;;
3384548;11906;69;s;;Kuss;k U s;;;;;;;
3396455;7937;-1;<p:>;;;;;;;;;;
3404393;2645;70;?;;ist;? I s t;;;;;;;
3407039;3086;70;I;;ist;? I s t;;;;;;;
3410126;1322;70;s;;ist;? I s t;;;;;;;
3411449;4409;70;t;;ist;? I s t;;;;;;;
3415859;12788;-1;<p:>;;;;;;;;;;
3428648;2204;71;z;;süß;z y: s;;;;;;;
3430853;11465;71;y:;;süß;z y: s;;;;;;;
3442319;7496;71;s;;süß;z y: s;;;;;;;
3449816;16757;-1;<p:>;;;;;;;;;;
3466574;2204;72;?;;und;? U n t;;;;;;;
3468779;3086;72;U;;und;? U n t;;;;;;;
3471866;2204;72;n;;und;? U n t;;;;;;;
3474071;7055;72;t;;und;? U n t;;;;;;;
3481127;2204;73;ts;;zärtlich;ts E: 6 t l I C;;;;;;;
3483332;5732;73;E:;;zärtlich;ts E: 6 t l I C;;;;;;;
3489065;1322;73;6;;zärtlich;ts E: 6 t l I C;;;;;;;
3490388;3086;73;t;;zärtlich;ts E: 6 t l I C;;;;;;;
3493475;2645;73;l;;zärtlich;ts E: 6 t l I C;;;;;;;
3496121;2204;73;I;;zärtlich;ts E: 6 t l I C;;;;;;;
3498326;7055;73;C;;zärtlich;ts E: 6 t l I C;;;;;;;
3505382;58211;-1;<p:>;;;;;;;;;;
3563594;1763;74;d;;Die;d i:;;;;;;;
3565358;3086;74;i:;;Die;d i:;;;;;;;
3568445;3527;75;h;;Hexe;h E k s @;;;;;;;
3571973;4409;75;E;;Hexe;h E k s @;;;;;;;
3576383;2204;75;k;;Hexe;h E k s @;;;;;;;
3578588;4409;75;s;;Hexe;h E k s @;;;;;;;
3582998;11465;75;@;;Hexe;h E k s @;;;;;;;
3594464;14552;-1;<p:>;;;;;;;;;;
3609017;2204;76;d;;dachte;d a x t @;;;;;;;
3611222;3086;76;a;;dachte;d a x t @;;;;;;;
3614309;4850;76;x;;dachte;d a x t @;;;;;;;
3619160;3968;76;t;;dachte;d a x t @;;;;;;;
3623129;6614;76;@;;dachte;d a x t @;;;;;;;
3629744;1322;77;?;;an;? a n;;;;;;;
3631067;1763;77;a;;an;? a n;;;;;;;
3632831;2204;77;n;;an;? a n;;;;;;;
3635036;7937;78;i:;;ihren;? i: r @ n;;;;;;;
3642974;1322;78;r;;ihren;? i: r @ n;;;;;;;
3644297;3527;78;@;;ihren;? i: r @ n;;;;;;;
3647825;5732;78;n;;ihren;? i: r @ n;;;;;;;
3653558;4850;79;ts;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3658409;8819;79;aU;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3667229;3527;79;b;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3670757;2645;79;6;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3673403;1322;79;t;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3674726;1763;79;r;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3676490;7055;79;a;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3683546;3527;79;N;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3687074;3968;79;k;;Zaubertrank;ts aU b 6 t r a N k;;;;;;;
3691043;51596;-1;<p:>;;;;;;;;;;
3742640;1763;80;d;;Der;d e: 6;;;;;;;
3744404;1763;80;e:;;Der;d e: 6;;;;;;;
3746168;2645;80;6;;Der;d e: 6;;;;;;;
3748814;4850;-1;<p:>;;;;;;;;;;
3753665;8378;81;ts;;Zug;ts u: k;;;;;;;
3762044;7937;81;u:;;Zug;ts u: k;;;;;;;
3769982;5291;81;k;;Zug;ts u: k;;;;;;;
3775274;18080;-1;<p:>;;;;;;;;;;
3793355;1763;82;f;;fährt;f E: 6 t;;;;;;;
3795119;7055;82;E:;;fährt;f E: 6 t;;;;;;;
3802175;1322;82;6;;fährt;f E: 6 t;;;;;;;
3803498;5291;83;p;;pünktlich;p Y N k t l I C;;;;;;;
3808790;3086;83;Y;;pünktlich;p Y N k t l I C;;;;;;;
3811877;3968;83;N;;pünktlich;p Y N k t l I C;;;;;;;
3815846;1322;83;k;;pünktlich;p Y N k t l I C;;;;;;;
3817169;2645;83;t;;pünktlich;p Y N k t l I C;;;;;;;
3819815;1763;83;l;;pünktlich;p Y N k t l I C;;;;;;;
3821579;2645;83;I;;pünktlich;p Y N k t l I C;;;;;;;
3824225;2204;83;C;;pünktlich;p Y N k t l I C;;;;;;;
3826430;1322;84;?;;in;? I n;;;;;;;
3827753;4409;84;I;;in;? I n;;;;;;;
3832163;2645;84;n;;in;? I n;;;;;;;
3834809;4850;85;k;;Karlsruhe;k a r l s r u: @;;;;;;;
3839660;1763;85;a;;Karlsruhe;k a r l s r u: @;;;;;;;
3841424;1322;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3842747;5291;85;l;;Karlsruhe;k a r l s r u: @;;;;;;;
3848039;6173;85;s;;Karlsruhe;k a r l s r u: @;;;;;;;
3854213;3086;85;r;;Karlsruhe;k a r l s r u: @;;;;;;;
3857300;5291;85;u:;;Karlsruhe;k a r l s r u: @;;;;;;;
3862592;5291;85;@;;Karlsruhe;k a r l s r u: @;;;;;;;
3867884;2645;86;?;;ab;? a p;;;;;;;
3870530;2204;86;a;;ab;? a p;;;;;;;
3872735;5732;86;p;;ab;? a p;;;;;;;
3878468;57770;-1;<p:>;;;;;;;;;;
3936239;7496;87;z;;Säure;z OY r @;;;;;;;
3943736;11906;87;OY;;Säure;z OY r @;;;;;;;
3955643;2645;87;r;;Säure;z OY r @;;;;;;;
3958289;9701;87;@;;Säure;z OY r @;;;;;;;
3967991;4409;88;k;;kann;k a n;;;;;;;
3972401;2204;88;a;;kann;k a n;;;;;;;
3974606;3968;88;n;;kann;k a n;;;;;;;
3978575;2645;89;g;;gefährlich;g @ f E: 6 l I C;;;;;;;
3981221;2204;89;@;;gefährlich;g @ f E: 6 l I C;;;;;;;
3983426;6173;89;f;;gefährlich;g @ f E: 6 l I C;;;;;;;
3989600;1763;89;E:;;gefährlich;g @ f E: 6 l I C;;;;;;;
3991364;3527;89;6;;gefährlich;g @ f E: 6 l I C;;;;;;;
3994892;2204;89;l;;gefährlich;g @ f E: 6 l I C;;;;;;;
3997097;2645;89;I;;gefährlich;g @ f E: 6 l I C;;;;;;;
3999743;7496;89;C;;gefährlich;g @ f E: 6 l I C;;;;;;;
4007240;9701;90;aI;;sein;z aI n;;;;;;;
4016942;5732;90;n;;sein;z aI n;;;;;;;
4022675;12347;-1;<p:>;;;;;;;;;;
4035023;2204;91;v;;wenn;v E n;;;;;;;
4037228;2645;91;E;;wenn;v E n;;;;;;;
4039874;1322;91;n;;wenn;v E n;;;;;;;
4041197;1763;92;m;;man;m a n;;;;;;;
4042961;2204;92;a;;man;m a n;;;;;;;
4045166;1763;92;n;;man;m a n;;;;;;;
4046930;1322;93;n;;nicht;n I C t;;;;;;;
4048253;1763;93;I;;nicht;n I C t;;;;;;;
4050017;3086;93;C;;nicht;n I C t;;;;;;;
4053104;1763;93;t;;nicht;n I C t;;;;;;;
4054868;2204;94;?;;aufpasst;? aU f p a s t;;;;;;;
4057073;6173;94;aU;;aufpasst;? aU f p a s t;;;;;;;
4063247;3086;94;f;;aufpasst;? aU f p a s t;;;;;;;
4066334;4409;94;p;;aufpasst;? aU f p a s t;;;;;;;
4070744;3527;94;a;;aufpasst;? aU f p a s t;;;;;;;
4074272;6173;94;s;;aufpasst;? aU f p a s t;;;;;;;
4080446;5732;94;t;;aufpasst;? aU f p a s t;;;;;;;
4086179;52919;-1;<p:>;;;;;;;;;;
4139099;1322;95;d;;Die;d i:;;;;;;;
4140422;4409;95;i:;;Die;d i:;;;;;;;
4144832;6173;96;s;;Sammlung;z a m l U N;;;;;;;
4151006;5732;96;a;;Sammlung;z a m l U N;;;;;;;
4156739;4850;96;m;;Sammlung;z a m l U N;;;;;;;
4161590;3527;96;l;;Sammlung;z a m l U N;;;;;;;
4165118;3527;96;U;;Sammlung;z a m l U N;;;;;;;
4168646;4850;96;N;;Sammlung;z a m l U N;;;;;;;
4173497;6173;97;f;;von;f O n;;;;;;;
4179671;2204;97;O;;von;f O n;;;;;;;
